username_length,num_followers,num_following,num_posts,account_age_days,bio_length,profile_pic,fake
8,4616,3767,948,3510,122,1,0
7,4725,2006,603,3238,190,0,1
12,3677,7925,933,3518,6,0,0
14,6287,3107,946,2073,119,1,0
5,8480,4468,398,2556,182,0,1
6,1409,3330,99,98,2,0,0
11,8205,8722,500,1292,66,1,0
8,256,923,382,2710,17,0,0
12,1721,6247,706,3465,44,1,0
7,1423,8432,191,1788,96,0,0
10,4953,1896,579,1309,91,0,1
13,2990,7883,900,684,163,0,1
5,1195,3324,753,1133,143,0,1
5,4559,813,601,27,78,1,1
12,4365,4750,344,1782,156,1,0
7,1244,7618,9,2103,58,0,0
9,6766,782,263,3205,145,1,0
5,5302,4055,267,3124,176,1,0
9,1306,7789,831,3565,173,0,1
10,2402,8199,629,781,82,0,0
12,496,3139,761,2346,156,1,0
7,3399,5007,570,3471,197,1,0
7,909,4051,194,1615,108,1,0
14,372,7575,986,1042,177,1,0
13,6236,8709,561,2866,54,0,0
8,1344,3190,406,1794,154,1,0
8,8515,5637,295,855,134,1,0
11,2431,578,889,1643,90,1,0
6,4670,8138,96,1933,82,0,0
12,2784,4482,461,2027,125,1,0
10,9407,1865,638,1988,80,1,0
7,1695,5489,757,2607,168,0,1
13,1907,1376,86,1270,138,0,0
9,4814,9097,990,2551,4,1,0
12,780,5408,76,1113,65,0,0
11,1019,8163,888,2251,110,1,0
12,1403,5058,715,2994,183,1,0
11,1426,9156,482,240,11,0,0
7,8855,6283,145,490,169,0,1
6,5868,1976,660,1037,105,0,0
11,10,6443,110,2697,74,1,1
7,6330,4759,640,1339,137,0,1
7,9230,7595,764,2037,27,1,0
6,2825,4920,677,685,6,0,1
8,7464,1887,296,3270,141,1,0
12,3003,991,425,2027,76,1,0
5,9267,5228,648,2291,196,0,0
5,7195,8046,790,2555,60,0,0
9,6720,6450,333,3115,50,1,0
9,3088,3604,522,3402,169,0,1
5,1789,1083,582,1615,135,0,1
10,3036,8626,670,3501,177,0,0
5,7377,20,727,1768,128,0,0
9,7598,9664,537,613,196,0,1
13,4838,1099,797,162,10,0,1
9,5872,6841,161,656,106,0,1
10,3653,2637,429,3007,47,1,0
12,4299,8581,613,621,137,0,0
5,9268,7744,68,3507,142,1,0
6,973,3413,132,1257,102,0,0
13,7083,7457,188,2159,46,1,0
7,5494,1354,722,1952,152,1,0
10,9491,6402,754,2982,111,0,1
9,3406,4521,677,1256,5,0,0
6,5150,5125,923,1976,10,0,1
11,9350,5,921,750,16,0,1
8,3129,8382,572,709,142,1,0
5,104,8339,873,2321,15,1,0
8,7433,4353,278,1622,55,0,1
10,7689,3550,429,2855,65,1,0
11,3567,8031,624,41,163,0,0
11,4348,4105,541,560,82,1,0
11,4390,9302,834,466,165,0,1
7,6811,5083,987,1101,74,1,0
10,1181,8816,160,1714,126,0,1
12,4644,2175,745,490,130,1,0
8,5873,9270,898,117,17,0,1
12,4394,8737,452,2482,88,0,1
6,3534,5224,888,3091,181,1,0
14,5844,1195,850,3042,93,1,0
13,5939,2069,169,1595,16,1,0
13,6475,3358,829,196,113,1,0
12,1774,2438,697,619,106,1,0
14,8283,8808,56,1475,98,0,1
14,446,4244,239,2473,12,1,0
5,108,3343,768,3466,62,1,0
6,3239,1811,357,1308,13,1,0
10,5931,171,200,34,186,1,0
14,4053,4142,443,2343,163,0,0
9,4537,625,836,3055,17,0,1
13,6361,5906,826,1275,132,0,1
9,1245,7983,301,339,13,0,1
6,2720,4063,105,2666,24,1,0
14,8469,8644,801,3512,43,0,0
8,7741,9610,100,180,120,0,1
13,5105,8142,96,622,38,1,0
5,2922,753,664,3300,139,1,0
5,2513,6851,937,1657,103,1,0
11,9030,5104,28,2667,188,1,0
7,2801,7343,505,643,61,1,0
14,6981,6926,664,2071,52,1,0
6,8221,6827,437,1681,52,0,1
13,6502,9417,378,1351,155,0,0
7,6038,8359,72,1178,162,1,0
6,6229,3685,253,619,117,0,1
12,9449,8277,962,1170,64,1,0
14,364,9869,910,252,130,1,0
10,1800,1982,515,302,42,0,0
10,5958,4944,748,3142,49,0,1
14,9096,7892,549,1567,198,0,0
11,7436,9678,19,3165,136,0,1
11,4793,8191,624,2211,35,0,1
10,8160,8633,534,3153,22,1,0
8,179,8462,420,3135,73,0,1
13,3873,343,445,612,49,0,0
10,3960,9398,878,3508,54,1,0
8,1186,3081,135,1072,124,0,0
7,773,6637,504,2493,11,0,1
8,4460,9449,932,1944,82,0,1
7,352,2291,759,74,31,0,1
6,6943,1532,300,2874,151,0,1
9,5202,4362,608,1728,85,1,0
6,5344,1653,32,542,194,0,1
10,4507,4988,646,157,154,0,1
7,4830,6344,766,3559,188,1,0
10,117,8430,277,1290,18,0,0
14,481,9106,132,256,50,1,0
13,4287,1438,749,3111,63,1,0
5,6802,3016,526,3127,129,1,0
10,8298,9652,788,1052,163,0,0
13,4477,8166,125,937,127,0,0
8,6533,6389,344,2166,138,0,0
6,243,5977,16,2418,195,0,0
8,7012,3079,823,2257,195,1,0
5,865,6295,561,2635,63,1,0
7,9753,2258,646,3649,0,1,0
14,5329,8558,629,2897,88,0,0
13,603,2991,377,1892,25,1,0
14,5756,3741,817,1582,138,0,0
9,4018,85,59,316,86,1,0
10,5192,2493,636,3465,1,1,0
7,2015,6447,466,2492,92,1,0
9,9850,8323,627,1776,167,0,1
12,3380,7588,390,3331,118,1,0
10,3770,903,935,1971,131,1,0
8,5829,5083,684,1222,79,0,0
6,1613,9413,186,1723,110,1,0
13,1879,6190,497,2676,164,1,0
5,5372,9955,599,2493,125,0,0
5,4108,2804,714,570,188,0,0
8,9291,1226,360,2630,4,0,0
11,9266,1284,822,2653,142,0,1
5,8978,689,831,2789,194,1,0
13,148,5143,448,908,25,1,0
8,1754,4782,693,649,5,0,1
7,7378,4881,863,1641,122,1,0
5,6681,4507,679,2353,43,1,0
14,3756,1996,180,339,57,0,1
8,9371,4381,811,529,80,1,0
13,9116,7680,958,2102,45,1,0
14,5392,9301,129,1136,101,1,0
10,9795,429,974,2732,169,0,0
10,3052,5700,148,1952,47,1,0
5,5692,3781,471,419,113,1,0
14,4218,8794,817,2353,154,1,0
6,4803,8631,720,3510,19,0,1
10,2377,9176,622,1680,197,0,1
6,5086,5468,947,85,114,1,0
7,3182,4507,499,3596,162,1,0
8,3160,527,648,2300,75,0,0
9,6576,2996,354,1752,175,0,1
13,8903,3467,915,126,194,0,1
8,2586,1361,210,2658,195,0,0
13,2648,6817,657,2028,120,1,0
14,7313,703,595,1429,179,0,1
7,1717,662,29,2352,108,0,0
12,5308,8556,999,3100,67,0,0
5,7407,9114,576,2896,131,0,0
13,870,6256,23,1290,166,1,0
13,3574,8367,983,3124,148,1,0
14,5827,5297,942,2703,65,1,0
6,7986,9127,722,644,143,1,0
8,8462,8573,221,2906,134,0,1
12,9735,5378,601,2559,82,1,0
11,8741,305,617,2255,8,1,0
5,5769,5497,683,574,16,0,0
9,5733,4697,741,2923,112,1,0
11,9904,2390,924,2559,139,1,0
8,3240,7222,588,2022,184,1,0
5,9554,7933,579,1668,172,0,1
13,4893,1465,876,3625,119,0,0
9,9476,7852,400,2249,10,0,0
6,886,402,864,2871,140,1,0
12,5854,6940,900,1308,158,0,1
6,5318,2670,603,3429,25,0,1
7,2258,8095,511,3119,62,1,0
14,4382,9993,87,3068,158,0,1
5,1785,8368,464,137,21,1,0
6,7727,4544,49,130,133,1,0
11,295,8934,102,1219,147,0,0
14,2597,5660,367,1018,9,1,0
6,680,6074,935,3436,82,1,0
10,4890,2348,491,432,162,1,0
7,4298,6850,557,3141,25,0,1
8,324,4402,690,3530,70,1,0
12,7952,750,778,2588,36,0,0
7,986,9060,267,2383,135,0,0
14,3118,4062,396,2574,132,1,0
10,760,7434,319,2606,171,1,0
5,7758,8405,519,909,125,1,0
11,9228,1617,448,3088,114,1,0
12,906,2530,776,2014,91,1,0
12,5499,3333,475,3528,194,0,1
7,364,7234,897,2558,199,0,0
14,7769,9789,589,209,116,1,0
5,3413,5768,908,3230,48,0,1
13,8027,7707,239,3409,35,0,1
10,7939,511,257,1985,25,0,1
13,9261,5082,707,3313,44,1,0
11,3081,6860,971,58,60,0,1
5,5448,252,943,2008,171,0,0
5,3258,4133,841,2864,131,0,0
10,2107,8820,642,3377,75,1,0
9,7928,3476,963,1369,57,0,0
13,2933,9178,389,1038,104,1,0
6,2829,1725,342,1383,25,0,1
12,8633,2093,772,377,94,1,0
9,5006,1701,753,2291,78,0,0
6,1559,8496,386,993,127,1,0
14,1741,5834,393,3217,156,0,1
10,5830,4340,682,2939,136,1,0
14,7523,2807,658,415,77,1,0
12,625,6301,269,394,35,0,0
8,1690,7572,148,729,131,0,0
6,8282,1024,379,358,58,1,0
9,6310,2975,810,1600,164,1,0
6,3006,8698,27,1182,123,0,0
6,4302,4856,148,2722,87,1,0
10,1088,6724,419,2066,80,0,0
14,6007,9245,279,2776,140,0,1
13,4611,2567,181,2609,147,1,0
8,9372,4587,165,1592,16,0,1
10,7928,4922,16,3419,50,1,0
11,4490,5046,149,3130,54,0,1
10,8378,2894,338,155,160,0,0
12,1597,7203,44,1591,148,0,0
8,3747,7478,501,3559,80,0,1
5,2670,5274,841,1555,149,0,0
11,8431,9292,188,487,152,0,0
7,2580,9828,650,2199,194,0,0
10,7432,9647,60,1383,109,0,0
6,8330,3613,293,2416,139,0,0
13,2506,38,833,1071,142,0,1
5,4725,3084,32,2255,85,0,0
10,4300,6265,298,2498,1,0,0
10,9941,6598,414,1507,131,1,0
9,8759,2415,623,1876,44,1,0
9,7002,758,802,924,12,0,1
5,9073,4342,548,2745,54,0,0
14,6131,7066,430,2618,159,1,0
9,8831,3116,494,2191,21,0,0
6,4537,764,99,3472,88,0,1
11,2335,9506,22,3169,54,0,1
7,4321,4029,419,1071,144,1,0
8,2985,6445,423,191,197,0,1
7,559,7443,486,140,178,1,0
7,713,1317,729,615,135,1,0
8,4593,700,88,3303,188,0,0
9,3988,7527,208,3412,96,1,0
5,6203,4383,270,2973,137,1,0
8,256,1593,932,1515,18,1,0
12,8768,4145,748,3121,127,0,0
14,37,9422,899,624,141,0,1
11,8652,6707,405,3525,66,1,0
13,9632,6997,720,1340,182,0,0
9,1832,7026,277,1346,60,1,0
14,7600,2612,976,87,183,0,0
8,5167,7399,205,1918,62,0,1
12,432,1908,589,3546,104,1,0
13,4151,6954,912,282,103,0,0
11,6411,1790,327,2812,138,1,0
11,1751,8168,609,1098,174,0,0
9,4997,2928,857,453,133,1,0
8,5720,9280,876,47,33,0,1
14,7616,7681,861,1612,192,1,0
5,256,5251,981,3168,98,0,0
14,671,4127,335,2986,63,0,1
14,489,4963,605,2079,86,1,0
11,6889,5311,591,2582,80,0,0
5,2096,9357,37,2065,65,1,0
5,1682,8792,919,3284,158,0,1
9,2460,2025,227,1684,82,1,0
13,4529,9776,482,1259,189,1,0
10,5121,7815,133,392,181,1,0
7,1975,987,707,3055,91,1,0
7,3216,5310,977,354,135,1,0
11,9581,1965,389,305,169,1,0
10,4515,7316,793,1623,168,1,0
13,5692,9631,612,1574,186,1,0
10,9776,868,986,3637,167,0,0
9,4939,2063,424,1564,149,0,0
14,5563,1129,586,1613,151,0,1
11,2963,4378,805,1949,37,0,0
5,4529,5154,509,2557,129,1,0
11,6786,6256,719,712,124,1,0
7,6200,6451,594,1419,40,0,1
13,976,1934,426,3503,18,0,1
10,7345,1076,948,2733,104,1,0
13,45,5200,654,786,129,0,1
9,1193,1639,473,3634,91,1,0
11,4512,9584,567,857,95,0,0
8,4943,6385,360,177,61,1,0
11,6282,8222,951,1430,15,1,0
5,246,7996,798,2349,93,0,0
11,3219,703,210,2493,149,0,1
12,8983,9060,952,3199,141,1,0
9,636,5480,178,3421,115,0,1
6,3775,8424,919,2069,55,0,1
9,2421,7777,57,3064,64,1,0
10,9280,5362,72,711,172,0,0
6,4183,950,214,2749,53,0,0
10,712,8250,899,1868,193,1,0
10,5845,2818,777,3492,85,1,0
5,5323,3600,958,152,173,1,0
5,6032,8493,72,3232,160,0,0
14,3644,7845,466,2907,49,1,0
7,7773,2944,270,3552,104,0,1
14,2108,6255,498,1467,21,0,1
14,3614,7580,353,96,39,0,0
7,9434,8508,233,3424,38,0,1
8,6957,5264,318,1099,104,1,0
6,5279,7518,18,2926,168,0,0
13,4332,8122,624,640,67,0,1
14,3900,1178,574,3431,6,0,0
11,7939,3855,371,1157,84,1,0
11,6963,8523,183,2448,198,1,0
10,4568,6037,276,3211,131,1,0
7,7838,527,673,2294,75,0,1
10,1845,2059,754,3363,90,0,1
12,382,9290,144,112,186,1,0
12,4112,211,657,1194,83,1,0
13,7069,1714,80,1623,153,0,0
5,3810,2688,321,1634,30,1,0
5,1509,3266,434,3312,98,0,0
7,7573,5149,832,3409,196,1,0
7,1578,9224,42,1162,51,0,0
14,879,1332,312,1618,111,0,0
12,2162,6820,905,1260,71,0,1
14,9764,5891,292,1672,20,1,0
5,9840,4686,687,2842,15,1,0
6,7714,4091,887,3075,178,0,1
6,1359,443,68,1595,15,1,0
7,4431,9690,55,2164,145,0,0
10,8148,926,630,1496,174,1,0
5,3960,6246,203,3203,55,1,0
6,3811,622,419,2982,155,0,1
5,4242,9671,926,3555,81,1,0
9,4217,3037,566,3473,77,1,0
11,80,233,549,1225,183,0,0
12,2732,9809,242,292,36,0,0
14,7833,2691,200,2390,143,0,0
5,2709,7402,747,1015,192,0,0
11,2422,386,473,1634,59,1,0
9,3641,1634,526,1240,188,1,0
14,667,8110,655,1660,10,0,0
5,2496,4133,76,585,125,1,0
7,3499,9376,984,3438,65,0,1
11,9636,5581,477,1914,125,0,1
14,9537,1967,820,2027,31,0,1
5,8080,5568,439,1493,146,1,0
11,6823,7284,262,3490,55,1,0
9,1189,8432,184,27,4,1,1
5,6604,5145,54,1701,130,0,0
5,8650,5767,307,455,155,0,1
5,9404,8753,515,918,89,1,0
13,9103,1999,298,2628,93,1,0
7,1025,4901,551,14,71,1,1
9,7785,2779,229,2146,99,1,0
14,71,9867,376,279,28,0,0
13,5546,6192,285,1964,58,1,0
10,2685,1677,137,490,24,1,0
13,9385,9843,477,985,149,0,0
12,7372,4177,614,961,96,1,0
12,1848,7211,6,1783,100,1,0
5,2022,7873,675,2672,116,1,0
13,6338,3841,418,2255,198,0,0
10,3741,7098,471,1888,22,0,1
13,1298,6416,934,1870,69,1,0
7,4102,4885,419,3305,78,0,0
7,904,594,876,1597,78,1,0
10,3026,2612,275,2645,167,1,0
13,6709,6359,560,2743,97,0,0
11,4711,1496,607,1263,13,1,0
7,8021,3555,570,250,28,0,0
7,5969,4861,742,1607,143,0,0
6,2620,4766,688,740,86,0,0
13,2646,3358,89,306,9,1,0
7,4865,9793,281,3535,46,1,0
9,7345,914,547,1807,3,1,0
13,2289,1844,170,1937,11,1,0
12,7370,1995,637,1826,41,0,1
6,3872,7625,994,3308,3,1,0
7,9677,94,810,3363,83,1,0
6,7690,8684,354,3111,91,0,0
12,1440,3069,203,3046,91,0,0
10,765,149,288,2766,5,1,0
10,4092,1046,867,183,141,0,1
13,9341,2803,461,2693,34,1,0
12,2666,5334,608,30,174,1,0
8,8655,8590,749,1412,185,0,1
8,5968,4476,172,767,64,0,0
13,7641,7276,300,3215,146,1,0
5,2181,551,599,615,56,1,0
6,9834,8486,910,3491,192,1,0
6,3888,1143,862,1005,12,1,0
10,840,455,528,2122,135,1,0
8,5899,9745,139,3127,17,0,0
14,4118,8360,765,3010,162,1,0
7,565,1946,277,3644,86,0,0
7,6005,6115,662,24,113,0,1
7,9156,7310,510,3094,25,0,1
10,9187,6180,345,2476,165,1,0
12,7226,5817,845,1056,65,1,0
11,9379,5380,139,2911,25,0,0
8,5890,6374,113,2387,125,0,1
8,4311,8445,579,1971,56,0,0
14,7736,8070,506,2005,24,0,0
6,8848,1320,365,1539,29,0,0
5,2982,7123,690,2560,134,1,0
13,9305,6153,636,3142,26,0,1
6,6083,6589,396,672,138,1,0
12,556,3607,824,3160,100,0,1
13,3019,400,822,2925,135,0,1
8,2580,6042,849,571,10,1,0
12,8146,362,874,764,125,1,0
13,8243,3851,923,1243,29,0,1
14,9553,3412,869,713,93,1,0
14,9386,84,744,2637,115,1,0
9,4019,1824,939,767,14,0,0
11,3138,8499,658,1783,183,0,0
14,9840,8822,941,1294,34,0,0
8,671,4775,110,2867,38,1,0
5,777,7868,874,1675,23,0,0
7,4927,7619,357,2126,7,0,1
9,3022,7418,237,2058,42,1,0
7,1860,2371,2,1492,169,0,1
11,3139,7068,722,1360,83,1,0
13,1074,3300,403,636,168,1,0
10,9908,5821,24,1210,46,0,0
14,9475,7803,842,3618,25,1,0
5,6763,7464,508,3193,179,1,0
11,1986,726,695,2640,149,0,0
7,9193,7121,464,2766,132,1,0
9,6327,9840,60,2613,142,0,0
14,1046,4312,507,1692,163,0,1
8,2176,8000,122,1298,100,0,1
14,2338,9461,496,2458,62,0,1
9,500,4543,54,358,92,0,1
9,2233,8014,162,1671,176,1,0
10,4608,318,973,2146,54,1,0
14,7234,3475,698,1007,71,1,0
14,7972,5153,38,241,59,0,0
10,6610,4134,696,2605,184,0,0
12,600,1602,82,2759,28,0,1
12,4284,2256,706,1827,18,0,0
13,9180,9021,545,3186,72,1,0
12,4483,9047,112,3559,137,1,0
6,5901,7319,424,1265,100,0,0
14,6129,7532,917,156,137,0,1
5,1754,7366,229,352,56,0,1
14,2464,2648,282,44,181,1,0
6,4482,6903,916,2640,183,1,0
6,9686,1858,936,3384,67,0,1
7,9044,1102,286,138,196,0,1
14,7400,2481,154,1968,86,1,0
11,6806,1820,164,2484,102,1,0
6,8643,3158,961,754,182,0,0
5,7396,3684,181,143,196,0,0
10,7338,7411,238,3072,71,0,0
13,9950,9447,648,1847,128,1,0
7,5241,3651,338,3371,117,0,1
10,7394,7707,937,3634,139,1,0
7,6437,8461,511,2310,162,0,1
5,4695,8107,931,2560,115,0,1
9,2588,6881,265,2721,81,0,0
14,1782,6220,186,62,160,1,0
8,5947,4830,39,1591,108,0,1
11,6594,4979,821,1447,152,1,0
10,3520,7334,492,1420,15,0,1
14,9971,3775,678,2020,135,1,0
11,3218,9304,390,2079,34,0,0
9,3757,648,259,3402,173,1,0
8,4016,9371,654,2997,138,0,1
11,2837,16,715,2850,188,1,0
11,6000,8308,175,1193,43,1,0
10,7034,6476,773,2314,138,0,1
12,7309,5942,763,2356,138,1,0
8,4239,1545,328,2507,149,1,0
14,4428,2693,930,3257,84,0,1
9,9611,7599,199,334,81,1,0
8,4150,4089,710,2563,189,0,1
5,9522,6259,195,2489,175,0,1
12,1446,5058,825,2721,101,1,0
5,9632,9468,588,2439,62,1,0
9,6468,3240,530,1796,178,1,0
10,5790,4942,61,2983,172,1,0
10,4175,3788,326,2608,32,1,0
9,5080,6953,905,254,59,0,1
7,864,371,280,3407,122,0,1
9,6860,7020,939,1424,1,1,0
12,8663,7120,761,3238,140,1,0
6,6217,5702,226,3332,193,1,0
10,5672,8347,638,1028,56,1,0
13,1502,2661,57,1912,170,1,0
12,4684,7180,920,2167,44,0,1
12,1410,6651,476,996,30,0,1
12,3770,8656,375,470,137,0,1
11,4659,4878,715,1494,22,1,0
12,4001,4315,242,2833,28,1,0
10,3483,6158,366,3565,30,1,0
6,4562,9965,935,1888,17,0,1
6,598,8308,843,1524,10,0,0
12,9183,6474,499,1094,102,0,0
5,3041,1374,837,694,46,0,0
10,8160,7393,251,2913,2,1,0
10,6391,4403,905,2824,129,1,0
8,7287,3546,321,1394,181,1,0
14,66,3977,375,2045,71,1,0
7,8123,9388,408,181,158,1,0
7,2750,3411,710,3077,135,1,0
5,8661,8988,487,1221,170,0,1
7,9916,3892,342,47,175,1,0
8,6806,7324,239,3624,129,1,0
9,6429,8342,138,634,21,1,0
7,8123,3249,121,1164,123,1,0
10,1631,111,419,1689,132,1,0
9,6452,682,560,1564,134,1,0
7,774,1161,303,1451,19,1,0
10,6107,7400,114,589,76,1,0
10,7804,2379,342,3633,129,0,1
12,9678,5426,250,1878,31,0,1
6,4019,8352,6,2358,89,0,1
5,929,1425,730,2322,2,1,0
8,3012,3661,588,1563,168,0,0
11,5024,8469,178,840,41,1,0
14,6264,9748,144,1414,76,0,0
7,7973,7040,415,2507,172,0,1
7,9697,4592,665,733,100,1,0
9,4729,7530,120,2409,198,1,0
9,7961,3107,123,1018,144,1,0
14,2819,302,149,3141,127,1,0
7,6655,4533,396,2710,46,0,1
13,1184,2773,380,2747,196,0,0
8,8480,7199,779,1455,151,1,0
7,6343,4281,838,2933,198,0,0
6,527,4768,0,758,122,0,1
14,916,1000,672,3104,33,0,1
13,9900,1718,243,2003,177,1,0
8,3574,7169,886,621,41,1,0
7,3319,7361,397,1889,32,1,0
11,1406,3830,250,3585,122,0,1
12,1241,7154,878,182,26,1,0
6,5206,5020,575,2734,58,1,0
11,7249,2882,298,2729,146,0,1
9,3133,998,759,2296,114,1,0
9,798,284,953,2668,130,1,0
7,1523,8612,296,1321,198,1,0
9,7209,2160,976,1800,127,0,0
6,4928,3065,963,2078,119,1,0
8,2888,1494,499,1326,152,0,1
10,2690,4623,114,1500,112,0,1
5,4091,2543,806,2921,14,0,1
14,7282,4800,0,948,82,0,1
8,9433,8913,552,1376,187,0,0
10,6249,1401,684,985,82,0,1
13,690,445,599,3554,22,1,0
6,8719,4522,481,2365,10,1,0
11,1495,3767,609,2785,186,0,0
10,892,2551,599,1421,115,0,1
6,8578,5646,762,3161,161,1,0
12,9441,3888,509,3306,102,1,0
11,5873,4816,334,2216,6,1,0
9,4503,2731,464,2791,105,0,0
9,897,7699,140,126,171,0,0
11,710,2629,582,2621,191,1,0
13,3695,7687,136,120,113,0,0
13,2686,1057,958,1452,22,0,0
13,7188,6834,610,1009,101,0,0
10,5778,8949,662,1214,57,0,0
14,7768,1795,949,1452,19,1,0
10,5013,9835,686,2608,154,0,1
7,4512,4849,166,3274,116,0,0
5,415,8215,342,3131,187,0,0
11,9663,9431,409,697,135,0,1
8,4180,4150,768,2271,100,1,0
5,4262,9496,909,1516,194,0,0
12,2515,6947,735,1035,1,0,0
10,9287,6470,879,2841,21,1,0
10,9001,7179,841,1536,69,0,0
6,5640,3712,64,814,102,0,0
5,6616,5458,580,310,103,0,0
6,992,5315,66,1012,35,0,0
8,9473,5381,432,2797,107,1,0
6,4370,9497,49,1058,23,1,0
5,1773,3174,313,1019,139,1,0
11,3561,6387,308,3412,21,0,1
12,3816,8973,602,2529,82,0,0
10,6633,6767,114,2622,72,1,0
8,1756,566,885,825,123,1,0
10,2373,4622,568,2045,80,0,1
7,2576,4132,341,1117,150,0,1
12,9083,8830,529,628,73,0,1
14,4184,6995,783,1157,190,0,0
6,8899,4167,641,2892,29,0,0
9,2397,2670,494,989,146,0,1
5,5969,9364,268,2467,25,0,1
10,4535,9912,940,1492,127,0,0
6,6883,8296,79,1829,10,0,1
8,8127,1682,455,3516,19,0,0
10,9168,9054,298,2078,117,1,0
14,734,8490,967,1993,55,0,0
12,632,770,821,2346,172,0,1
12,4268,9654,201,1085,195,0,1
10,4099,3854,502,2506,46,1,0
8,2901,3118,736,2352,88,0,1
12,1663,2132,670,3006,57,1,0
12,5591,9901,715,340,9,0,0
14,3872,7225,648,2496,21,1,0
5,1054,990,484,1860,70,1,0
8,8572,710,584,1326,23,0,0
8,3082,4304,559,2929,193,1,0
11,8007,5367,17,2588,95,1,0
11,9784,38,477,2533,188,0,0
12,4261,1275,991,77,6,0,0
9,2389,7069,487,1657,71,0,1
11,3553,4857,982,2563,126,0,1
12,5138,1436,778,1573,37,0,1
13,9399,9661,445,2992,148,0,1
7,544,2099,339,2707,135,1,0
7,3663,8565,530,92,120,1,0
8,2239,7693,611,1875,88,0,1
9,3773,4251,115,466,27,0,0
14,2627,4025,857,2514,91,0,1
5,6618,9305,73,3112,53,0,0
11,6780,6212,791,2738,158,1,0
13,8015,3234,268,1353,115,1,0
12,3130,9457,636,1309,115,0,1
9,96,7662,115,947,119,1,0
8,3858,7550,685,554,40,1,0
11,2708,3123,692,3138,36,0,1
9,5397,653,737,2041,124,0,0
11,6152,4158,668,2157,165,1,0
5,456,8700,163,3487,178,0,0
5,5914,9879,582,92,75,0,0
14,4368,5543,221,1003,36,0,0
7,4088,9580,125,368,100,1,0
6,9223,2197,656,820,30,1,0
6,8399,3911,175,423,189,1,0
11,1937,5235,972,572,145,1,0
14,1146,4799,663,2910,89,0,1
6,5152,8707,693,1264,5,0,0
8,4299,5360,374,435,136,1,0
6,8118,8221,990,2260,138,1,0
10,8634,325,858,1424,94,0,0
12,7759,3766,497,1634,118,1,0
14,7953,4111,84,2574,109,1,0
8,4784,8302,875,1754,119,1,0
9,9024,7015,382,468,129,1,0
8,1461,6856,632,1194,122,1,0
7,1159,106,640,1843,28,1,0
9,386,2426,462,792,109,1,0
13,7192,4378,450,2923,120,0,0
12,9910,4364,517,2258,178,0,1
12,4775,2531,845,2304,68,0,1
12,3409,6810,694,1707,150,1,0
12,689,5316,549,73,6,0,1
11,7028,5362,928,147,127,0,1
12,7262,4693,115,3412,55,0,1
12,5664,8990,613,317,126,0,0
12,6766,5268,7,606,76,1,0
14,9361,2011,217,575,61,0,1
11,952,425,718,1178,73,0,0
5,6142,3044,589,3327,14,0,0
8,5967,6229,879,3423,52,0,1
8,7205,1239,403,2595,170,1,0
9,2484,6566,566,2883,119,1,0
14,1854,3391,303,312,34,0,1
10,3231,4213,466,2856,13,0,1
8,2597,3997,951,765,92,0,1
6,7829,3006,992,2182,196,0,1
10,8186,7025,739,2996,121,1,0
12,3983,3039,87,3201,176,1,0
12,6963,6558,9,436,17,0,0
11,6684,8790,307,3352,178,1,0
10,656,1184,433,358,128,1,0
6,7743,2584,801,2978,124,0,0
11,6839,8102,163,2931,26,0,0
9,9988,7116,238,2300,63,1,0
10,6312,4383,316,135,59,1,0
14,7938,3936,995,523,168,1,0
12,9954,1699,655,804,148,0,0
12,6176,4507,334,2708,13,0,0
7,3285,135,17,2367,115,0,1
11,9777,2025,70,80,147,0,0
5,5559,3535,174,3263,91,1,0
5,3563,4854,853,1477,84,0,0
11,4584,5367,799,3416,86,1,0
14,4817,2890,810,3102,138,1,0
13,5041,2757,338,2462,119,1,0
11,6182,3773,935,2041,193,1,0
14,8026,8572,247,368,83,0,1
9,3244,6652,192,1007,23,1,0
12,1040,1528,418,993,118,1,0
6,2273,4571,324,596,88,0,1
13,3629,5049,305,3574,36,1,0
10,2114,848,779,1897,85,0,0
13,7364,4127,203,3066,126,0,1
6,1677,7351,852,2749,151,0,0
7,3094,5866,122,1045,14,0,0
12,9190,5869,569,2597,11,1,0
5,5873,2121,850,2294,94,0,0
14,2284,4681,446,2331,191,1,0
11,5052,472,712,2662,30,1,0
11,7062,1787,490,2979,180,0,1
5,1589,113,432,2854,93,1,0
13,9353,9528,623,2280,83,1,0
12,2520,6473,127,2364,71,1,0
8,4648,8530,547,2886,43,0,1
14,5729,2285,745,1824,29,1,0
9,694,1196,821,3408,34,0,0
6,7807,78,46,2012,20,0,1
13,3683,4559,504,2000,110,0,1
10,6704,6017,114,411,62,1,0
7,7368,2652,415,2293,91,1,0
11,1971,4318,766,387,144,1,0
13,9695,5385,994,2737,11,0,0
7,8055,9448,222,1749,145,1,0
6,4218,7054,635,2406,91,0,0
11,1868,827,948,1022,59,0,1
11,1671,4923,502,2662,66,1,0
8,9274,3385,671,2846,114,1,0
13,1728,6056,957,2070,14,0,0
12,7632,1965,932,19,15,0,1
5,6403,2427,95,3359,21,1,0
5,6092,2841,106,276,117,1,0
9,2142,8805,631,659,112,1,0
10,9340,8754,612,2946,94,0,1
7,6184,6563,614,552,190,1,0
13,6010,5840,677,679,158,1,0
14,253,7810,925,603,0,0,0
10,4102,6064,697,3144,74,0,0
8,3542,7144,31,365,5,1,0
